"No.","Time","Source","Destination","Protocol","Length","Info"
"8323","130.608177","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3565096 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8324","130.608177","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3562176 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8325","130.608177","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3566556 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8326","130.608177","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3568016 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8327","130.608177","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3569476 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8328","130.608177","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3570936 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8329","130.608177","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3572396 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8330","130.608177","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3573856 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8331","130.608177","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [PSH, ACK] Seq=3575316 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8332","130.608234","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3562176 Win=4225024 Len=0 SLE=3563636 SRE=3565096"
"8333","130.608252","100.64.11.41","23.204.147.8","TCP","66","[TCP Dup ACK 8332#1] 61041  >  443 [ACK] Seq=1163 Ack=3562176 Win=4225024 Len=0 SLE=3563636 SRE=3566556"
"8334","130.608272","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3566556 Win=4225024 Len=0"
"8335","130.608310","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3576776 Win=4225024 Len=0"
"8336","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3576776 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8337","130.610307","23.204.147.8","100.64.11.41","TLSv1.2","1514","Application Data, Application Data"
"8338","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3579696 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8339","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3581156 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8340","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3584076 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8341","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3582616 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8342","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3586996 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8343","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3585536 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8344","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3588456 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8345","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3589916 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8346","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3591376 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8347","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3592836 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8348","130.610307","23.204.147.8","100.64.11.41","TLSv1.2","1514","Application Data, Application Data"
"8349","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3595756 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8350","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3597216 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8351","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3598676 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8352","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3601596 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8353","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3600136 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8354","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3604516 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8355","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3603056 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8356","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3605976 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8357","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3607436 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8358","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3610356 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU], Application Data"
"8359","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3608896 Ack=1163 Win=64128 Len=1460"
"8360","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3611816 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8361","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3613276 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8362","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3614736 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8363","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3616196 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8364","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3619116 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8365","130.610307","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3617656 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8366","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3620576 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8367","130.610307","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3622036 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8368","130.610402","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3582616 Win=4225024 Len=0 SLE=3584076 SRE=3585536"
"8369","130.610433","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3585536 Win=4225024 Len=0"
"8370","130.610448","100.64.11.41","23.204.147.8","TCP","66","[TCP Dup ACK 8369#1] 61041  >  443 [ACK] Seq=1163 Ack=3585536 Win=4225024 Len=0 SLE=3586996 SRE=3588456"
"8371","130.610465","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3588456 Win=4225024 Len=0"
"8372","130.610504","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3600136 Win=4225024 Len=0 SLE=3601596 SRE=3603056"
"8373","130.610525","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3603056 Win=4225024 Len=0"
"8374","130.610538","100.64.11.41","23.204.147.8","TCP","66","[TCP Dup ACK 8373#1] 61041  >  443 [ACK] Seq=1163 Ack=3603056 Win=4225024 Len=0 SLE=3604516 SRE=3605976"
"8375","130.610553","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3605976 Win=4225024 Len=0"
"8376","130.610573","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3608896 Win=4225024 Len=0 SLE=3610356 SRE=3611816"
"8377","130.610592","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3611816 Win=4225024 Len=0"
"8378","130.610625","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3617656 Win=4225024 Len=0 SLE=3619116 SRE=3620576"
"8379","130.610647","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3620576 Win=4225024 Len=0"
"8380","130.610668","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3623496 Win=4225024 Len=0"
"8381","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3623496 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8382","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3624956 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8383","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Application Data, Application Data"
"8384","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3627876 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8385","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3629336 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8386","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3630796 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8387","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3632256 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8388","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3633716 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8389","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3635176 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8390","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3636636 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8391","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3638096 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8392","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [PSH, ACK] Seq=3639556 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8393","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3641016 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8394","130.610757","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3642476 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8395","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8396","130.610757","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3643936 Ack=1163 Win=64128 Len=1460"
"8397","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8398","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8399","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8400","130.610757","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3649776 Ack=1163 Win=64128 Len=1460"
"8401","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8402","130.610757","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3652696 Ack=1163 Win=64128 Len=1460"
"8403","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8404","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8405","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8406","130.610757","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3658536 Ack=1163 Win=64128 Len=1460"
"8407","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8408","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8409","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8410","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8411","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8412","130.610757","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8413","130.610881","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3643936 Win=4225024 Len=0 SLE=3645396 SRE=3646856"
"8414","130.610910","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3646856 Win=4225024 Len=0"
"8415","130.610937","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3649776 Win=4225024 Len=0 SLE=3651236 SRE=3652696"
"8416","130.610959","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3652696 Win=4225024 Len=0"
"8417","130.610977","100.64.11.41","23.204.147.8","TCP","66","[TCP Dup ACK 8416#1] 61041  >  443 [ACK] Seq=1163 Ack=3652696 Win=4225024 Len=0 SLE=3654156 SRE=3655616"
"8418","130.610993","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3655616 Win=4225024 Len=0"
"8419","130.611011","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3658536 Win=4225024 Len=0 SLE=3659996 SRE=3661456"
"8420","130.611029","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3661456 Win=4225024 Len=0"
"8421","130.611056","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3670216 Win=4225024 Len=0"
"8422","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8423","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8424","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8425","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8426","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8427","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8428","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8429","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8430","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8431","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8432","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8433","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8434","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8435","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8436","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8437","130.613678","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3690656 Ack=1163 Win=64128 Len=1460"
"8438","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8439","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8440","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8441","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8442","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8443","130.613678","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3699416 Ack=1163 Win=64128 Len=1460"
"8444","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8445","130.613678","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3702336 Ack=1163 Win=64128 Len=1460"
"8446","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8447","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8448","130.613678","23.204.147.8","100.64.11.41","TLSv1.2","1514","Ignored Unknown Record"
"8449","130.613678","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3709636 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8450","130.613678","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3712556 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8451","130.613678","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3711096 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8452","130.613678","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3714016 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8453","130.613678","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3715476 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8454","130.613804","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3690656 Win=4225024 Len=0 SLE=3692116 SRE=3693576"
"8455","130.613834","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3693576 Win=4225024 Len=0"
"8456","130.613861","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3699416 Win=4225024 Len=0 SLE=3700876 SRE=3702336"
"8457","130.613882","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3702336 Win=4225024 Len=0"
"8458","130.613896","100.64.11.41","23.204.147.8","TCP","66","[TCP Dup ACK 8457#1] 61041  >  443 [ACK] Seq=1163 Ack=3702336 Win=4225024 Len=0 SLE=3703796 SRE=3705256"
"8459","130.613915","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3705256 Win=4225024 Len=0"
"8460","130.613942","100.64.11.41","23.204.147.8","TCP","66","61041  >  443 [ACK] Seq=1163 Ack=3711096 Win=4225024 Len=0 SLE=3712556 SRE=3714016"
"8461","130.613965","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3714016 Win=4225024 Len=0"
"8462","130.613986","100.64.11.41","23.204.147.8","TCP","54","61041  >  443 [ACK] Seq=1163 Ack=3716936 Win=4225024 Len=0"
"8463","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3718396 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8464","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3716936 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8465","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3719856 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8466","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3721316 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8467","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3724236 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8468","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3722776 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8469","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3727156 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8470","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3725696 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8471","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3728616 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8472","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3730076 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8473","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3731536 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8474","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3732996 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8475","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3735916 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8476","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3734456 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8477","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3737376 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8478","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3738836 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8479","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3741756 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8480","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3740296 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8481","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3744676 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8482","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3743216 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8483","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3746136 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8484","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3747596 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8485","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61041 [ACK] Seq=3750516 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8486","130.614062","23.204.147.8","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61041 [ACK] Seq=3749056 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8487","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3751976 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8488","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3753436 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8489","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3754896 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8490","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3756356 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8491","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3757816 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8492","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3759276 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8493","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3760736 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8494","130.614062","23.204.147.8","100.64.11.41","TCP","1514","443  >  61041 [ACK] Seq=3762196 Ack=1163 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"8495","130.614148","100.64.11.41","23.204.147.8","TCP","66","[TCP Dup ACK 8462#1] 61041  >  443 [ACK] Seq=1163 Ack=3716936 Win=4225024 Len=0 SLE=3718396 SRE=3719856"
