No.,Time,Source,Destination,Protocol,Length,Info
505,17.701164,52.112.127.104,100.64.11.41,TCP,56,443  >  61679 [ACK] Seq=5995 Ack=2810 Win=524288 Len=0
506,17.70243,52.112.127.104,100.64.11.41,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
507,17.70243,52.112.127.104,100.64.11.41,TLSv1.2,196,"Application Data, Application Data, Application Data"
508,17.702516,100.64.11.41,52.112.127.104,TCP,54,61679  >  443 [ACK] Seq=2920 Ack=6188 Win=131328 Len=0
509,17.702839,100.64.11.41,52.112.127.104,TLSv1.2,92,Application Data
510,17.735019,52.123.129.14,100.64.11.41,TLSv1.2,283,Application Data
511,17.745254,100.64.11.41,162.159.61.3,QUIC,293,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
512,17.74547,100.64.11.41,162.159.61.3,QUIC,293,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
513,17.750951,162.159.61.3,100.64.11.41,QUIC,65,Protected Payload (KP0)
514,17.752461,162.159.61.3,100.64.11.41,QUIC,623,Protected Payload (KP0)
515,17.752906,162.159.61.3,100.64.11.41,QUIC,623,Protected Payload (KP0)
516,17.753195,100.64.11.41,162.159.61.3,QUIC,85,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
517,17.753987,100.64.11.41,52.112.127.58,TCP,66,61680  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
518,17.784295,100.64.11.41,52.123.129.14,TCP,54,61678  >  443 [ACK] Seq=8404 Ack=7897 Win=132096 Len=0
519,17.820493,52.112.127.58,100.64.11.41,TCP,66,"443  >  61680 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
520,17.820579,100.64.11.41,52.112.127.58,TCP,54,61680  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0
521,17.821272,100.64.11.41,52.112.127.58,TLSv1.2,666,Client Hello (SNI=presence.teams.microsoft.com)
522,17.837836,52.112.127.104,100.64.11.41,TCP,56,443  >  61679 [ACK] Seq=6188 Ack=2958 Win=524288 Len=0
523,17.837836,52.112.127.104,100.64.11.41,TLSv1.2,716,Application Data
524,17.86049,52.112.127.104,100.64.11.41,TLSv1.2,1464,Application Data
525,17.86049,52.112.127.104,100.64.11.41,TLSv1.2,426,Application Data
526,17.860564,100.64.11.41,52.112.127.104,TCP,54,61679  >  443 [ACK] Seq=2958 Ack=8632 Win=131840 Len=0
527,17.889095,52.112.127.58,100.64.11.41,TCP,1514,443  >  61680 [ACK] Seq=1 Ack=613 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]
528,17.889095,52.112.127.58,100.64.11.41,TCP,1514,443  >  61680 [ACK] Seq=1461 Ack=613 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]
529,17.889095,52.112.127.58,100.64.11.41,TCP,1514,443  >  61680 [ACK] Seq=2921 Ack=613 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]
530,17.889095,52.112.127.58,100.64.11.41,TCP,412,"[TCP Previous segment not captured] 443  >  61680 [PSH, ACK] Seq=5841 Ack=613 Win=4193792 Len=358 [TCP segment of a reassembled PDU]"
531,17.889095,52.112.127.58,100.64.11.41,TCP,1514,[TCP Out-Of-Order] 443  >  61680 [ACK] Seq=4381 Ack=613 Win=4193792 Len=1460
532,17.889242,100.64.11.41,52.112.127.58,TCP,66,61680  >  443 [ACK] Seq=613 Ack=4381 Win=132352 Len=0 SLE=5841 SRE=6199
533,17.88935,100.64.11.41,52.112.127.58,TCP,54,61680  >  443 [ACK] Seq=613 Ack=6199 Win=132352 Len=0
534,17.895498,100.64.11.41,52.112.127.58,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
535,17.895802,100.64.11.41,52.112.127.58,TLSv1.2,153,Application Data
536,17.896097,100.64.11.41,52.112.127.58,TLSv1.2,2148,Application Data
537,17.896189,100.64.11.41,52.112.127.58,TLSv1.2,198,Application Data
538,17.896236,100.64.11.41,52.112.127.58,TLSv1.2,242,Application Data
539,17.896273,100.64.11.41,52.112.127.58,TLSv1.2,378,Application Data
540,17.961756,52.112.127.58,100.64.11.41,TCP,56,443  >  61680 [ACK] Seq=6199 Ack=870 Win=4193536 Len=0
541,17.961756,52.112.127.58,100.64.11.41,TCP,56,443  >  61680 [ACK] Seq=6199 Ack=2964 Win=4194560 Len=0
542,17.961756,52.112.127.58,100.64.11.41,TCP,56,443  >  61680 [ACK] Seq=6199 Ack=3296 Win=4194048 Len=0
543,17.962785,52.112.127.58,100.64.11.41,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
544,17.962785,52.112.127.58,100.64.11.41,TLSv1.2,123,Application Data
545,17.962852,100.64.11.41,52.112.127.58,TCP,54,61680  >  443 [ACK] Seq=3620 Ack=6319 Win=132352 Len=0
546,17.963326,100.64.11.41,52.112.127.58,TLSv1.2,92,Application Data
547,18.029049,52.112.127.58,100.64.11.41,TLSv1.2,396,"Application Data, Application Data"
548,18.029049,52.123.190.67,100.64.11.41,TLSv1.2,1252,Application Data
549,18.032755,100.64.11.41,52.123.190.67,TLSv1.2,320,Application Data
550,18.033312,100.64.11.41,52.123.190.67,TLSv1.2,110,Application Data
551,18.041573,52.112.127.58,100.64.11.41,TLSv1.2,330,Application Data
552,18.041573,52.112.127.58,100.64.11.41,TLSv1.2,92,Application Data
553,18.041699,100.64.11.41,52.112.127.58,TCP,54,61680  >  443 [ACK] Seq=3658 Ack=6975 Win=131584 Len=0
554,18.087403,52.123.190.67,100.64.11.41,TCP,56,443  >  61677 [ACK] Seq=8641 Ack=2356 Win=524032 Len=0
555,18.087403,52.123.190.67,100.64.11.41,TLSv1.2,99,Application Data
556,18.12905,100.64.11.41,52.123.190.67,TCP,54,61677  >  443 [ACK] Seq=2356 Ack=8686 Win=130560 Len=0
557,18.528526,52.123.190.67,100.64.11.41,TLSv1.2,439,Application Data
558,18.529447,100.64.11.41,52.123.190.67,TLSv1.2,454,Application Data
559,18.584426,52.123.190.67,100.64.11.41,TLSv1.2,93,Application Data
560,18.632337,100.64.11.41,52.123.190.67,TCP,54,61677  >  443 [ACK] Seq=2756 Ack=9110 Win=131840 Len=0
561,18.834779,142.250.68.10,100.64.11.41,UDP,202,443  >  60346 Len=160
562,18.837239,100.64.11.41,142.250.68.10,UDP,79,60346  >  443 Len=37
563,19.502364,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
564,19.509674,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
565,19.699294,100.64.11.41,142.250.217.142,QUIC,1288,"Protected Payload (KP0), DCID=e41dd7ba47cad2f7"
566,19.69944,100.64.11.41,142.250.217.142,QUIC,1292,"Protected Payload (KP0), DCID=e41dd7ba47cad2f7"
567,19.699513,100.64.11.41,142.250.217.142,QUIC,1292,"Protected Payload (KP0), DCID=e41dd7ba47cad2f7"
568,19.69957,100.64.11.41,142.250.217.142,QUIC,771,"Protected Payload (KP0), DCID=e41dd7ba47cad2f7"
569,19.706795,142.250.217.142,100.64.11.41,QUIC,69,Protected Payload (KP0)
570,19.707113,142.250.217.142,100.64.11.41,QUIC,65,Protected Payload (KP0)
571,19.720623,142.250.217.142,100.64.11.41,QUIC,723,Protected Payload (KP0)
572,19.721105,100.64.11.41,142.250.217.142,QUIC,77,"Protected Payload (KP0), DCID=e41dd7ba47cad2f7"
573,19.750828,142.250.217.142,100.64.11.41,QUIC,66,Protected Payload (KP0)
574,19.805191,13.107.42.14,100.64.11.41,TLSv1.2,100,Application Data
575,19.817857,100.64.11.41,13.107.42.14,TLSv1.2,96,Application Data
576,19.817983,100.64.11.41,13.107.42.14,TLSv1.2,96,Application Data
577,19.823118,13.107.42.14,100.64.11.41,TCP,56,443  >  60977 [ACK] Seq=275 Ack=6244 Win=16384 Len=0
578,19.823118,13.107.42.14,100.64.11.41,TCP,56,443  >  60977 [ACK] Seq=275 Ack=6286 Win=16384 Len=0
579,20.498241,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
580,20.530391,142.250.72.170,100.64.11.41,QUIC,68,Protected Payload (KP0)
581,20.972557,100.64.11.41,13.64.180.106,TCP,55,55469  >  443 [ACK] Seq=1 Ack=1 Win=516 Len=1 [TCP segment of a reassembled PDU]
582,20.987532,13.64.180.106,100.64.11.41,TCP,66,443  >  55469 [ACK] Seq=1 Ack=2 Win=7991 Len=0 SLE=1 SRE=2
583,24.699115,100.64.11.41,142.250.189.14,UDP,416,52628  >  443 Len=374
584,24.713584,142.250.189.14,100.64.11.41,UDP,70,443  >  52628 Len=28
585,24.724879,100.64.11.41,142.250.189.14,UDP,75,52628  >  443 Len=33
586,24.798738,142.250.189.14,100.64.11.41,UDP,1094,443  >  52628 Len=1052
587,24.799034,142.250.189.14,100.64.11.41,UDP,76,443  >  52628 Len=34
588,24.799277,100.64.11.41,142.250.189.14,UDP,78,52628  >  443 Len=36
589,24.799343,142.250.189.14,100.64.11.41,UDP,211,443  >  52628 Len=169
590,24.802115,100.64.11.41,142.250.189.14,UDP,75,52628  >  443 Len=33
591,24.837953,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
592,25.053367,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
593,25.060471,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
594,25.270957,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
595,25.279156,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
596,25.493015,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
597,25.555328,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
598,25.665804,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
599,25.713198,100.64.11.41,142.250.189.14,UDP,1292,61794  >  443 Len=1250
600,25.79544,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
601,25.79544,142.250.189.14,100.64.11.41,UDP,68,443  >  52628 Len=26
602,25.79544,142.250.189.14,100.64.11.41,UDP,70,443  >  52628 Len=28
603,25.79544,142.250.189.14,100.64.11.41,UDP,1292,443  >  61794 Len=1250
604,25.79544,142.250.189.14,100.64.11.41,UDP,70,443  >  52628 Len=28
605,25.79544,44.195.247.73,100.64.11.41,TLSv1.2,85,Application Data
606,25.795883,100.64.11.41,44.195.247.73,TLSv1.2,89,Application Data
607,25.796067,100.64.11.41,142.250.189.14,UDP,75,61794  >  443 Len=33
608,25.796163,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
609,25.805874,142.250.189.14,100.64.11.41,UDP,94,443  >  61794 Len=52
610,25.808054,100.64.11.41,142.250.189.14,UDP,75,61794  >  443 Len=33
611,25.863165,44.195.247.73,100.64.11.41,TCP,56,443  >  60974 [ACK] Seq=32 Ack=75 Win=180 Len=0
612,26.01422,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
613,26.02157,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
614,26.234632,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
615,26.24343,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
616,26.456129,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
617,26.480325,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
618,26.881589,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
619,26.890267,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
620,26.945512,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
621,26.975996,142.250.72.170,100.64.11.41,QUIC,68,Protected Payload (KP0)
622,27.433163,100.64.11.41,52.123.190.67,TLSv1.2,181,Application Data
623,27.446037,100.64.10.240,224.0.0.251,MDNS,181,"Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
624,27.446037,fe80::4ae1:e9ff:fec8:ed09,ff02::fb,MDNS,201,"Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
625,27.489365,52.123.190.67,100.64.11.41,TLSv1.2,93,Application Data
626,27.541274,100.64.11.41,52.123.190.67,TCP,54,61677  >  443 [ACK] Seq=2883 Ack=9149 Win=131840 Len=0
627,27.648762,100.64.10.240,224.0.0.251,MDNS,282,"Standard query response 0x0000 PTR _hap._tcp.local PTR, cache flush Meross Smart Plug.local PTR, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
628,27.648762,fe80::4ae1:e9ff:fec8:ed09,ff02::fb,MDNS,302,"Standard query response 0x0000 PTR _hap._tcp.local PTR, cache flush Meross Smart Plug.local PTR, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
629,27.698623,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
630,27.712162,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
631,27.753273,100.64.10.240,224.0.0.251,MDNS,181,"Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
632,27.753273,fe80::4ae1:e9ff:fec8:ed09,ff02::fb,MDNS,201,"Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
633,28.05099,100.64.10.240,224.0.0.251,MDNS,181,"Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
634,28.05099,fe80::4ae1:e9ff:fec8:ed09,ff02::fb,MDNS,201,"Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
635,28.255965,100.64.10.240,224.0.0.251,MDNS,305,"Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local"
636,28.255965,fe80::4ae1:e9ff:fec8:ed09,ff02::fb,MDNS,325,"Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local"
637,28.665731,100.64.10.240,224.0.0.251,MDNS,282,"Standard query response 0x0000 PTR _hap._tcp.local PTR, cache flush Meross Smart Plug.local PTR, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
638,28.665731,fe80::4ae1:e9ff:fec8:ed09,ff02::fb,MDNS,302,"Standard query response 0x0000 PTR _hap._tcp.local PTR, cache flush Meross Smart Plug.local PTR, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
639,28.70071,100.64.11.41,142.250.189.14,UDP,417,61794  >  443 Len=375
640,28.707509,142.250.189.14,100.64.11.41,UDP,70,443  >  61794 Len=28
641,28.713003,100.64.11.41,142.250.189.14,UDP,75,61794  >  443 Len=33
642,28.793279,142.250.189.14,100.64.11.41,UDP,1094,443  >  61794 Len=1052
643,28.793601,142.250.189.14,100.64.11.41,UDP,76,443  >  61794 Len=34
644,28.793873,100.64.11.41,142.250.189.14,UDP,78,61794  >  443 Len=36
645,28.793904,142.250.189.14,100.64.11.41,UDP,145,443  >  61794 Len=103
646,28.797145,100.64.11.41,142.250.189.14,UDP,75,61794  >  443 Len=33
647,28.799538,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
648,29.011894,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
649,29.020402,142.250.189.14,100.64.11.41,UDP,66,443  >  61794 Len=24
650,29.23374,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
651,29.242212,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
652,29.289602,100.64.10.240,224.0.0.251,MDNS,305,"Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local"
653,29.289602,fe80::4ae1:e9ff:fec8:ed09,ff02::fb,MDNS,325,"Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local"
654,29.454561,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
655,29.463901,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
656,29.676296,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
657,29.683836,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
658,29.897401,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
659,29.905458,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
660,30.117509,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
661,30.126901,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
662,30.540755,100.64.11.41,20.42.65.89,TCP,55,61665  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1 [TCP segment of a reassembled PDU]
663,30.541016,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
664,30.548626,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
665,30.609535,20.42.65.89,100.64.11.41,TCP,66,443  >  61665 [ACK] Seq=1 Ack=2 Win=16382 Len=0 SLE=1 SRE=2
666,30.713916,100.64.10.240,224.0.0.251,MDNS,500,"Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR _hap._tcp.local PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 PTR, cache flush Meross Smart Plug.local AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 PTR, cache flush Meross Smart Plug.local NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
667,30.713916,fe80::4ae1:e9ff:fec8:ed09,ff02::fb,MDNS,520,"Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR _hap._tcp.local PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 PTR, cache flush Meross Smart Plug.local AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 PTR, cache flush Meross Smart Plug.local NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
668,31.063308,100.64.11.41,20.42.65.89,TCP,55,61666  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU]
669,31.132512,ae:26:30:f1:0f:3f,Broadcast,ARP,60,Who has 100.64.0.148? Tell 100.64.0.160
670,31.153308,20.42.65.89,100.64.11.41,TCP,66,443  >  61666 [ACK] Seq=1 Ack=2 Win=16384 Len=0 SLE=1 SRE=2
671,31.361746,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
672,31.369529,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
673,32.770956,ae:26:30:f1:0f:3f,Broadcast,ARP,60,Who has 100.64.0.148? Tell 100.64.0.160
674,32.983582,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
675,32.992459,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
676,33.478396,142.250.72.170,100.64.11.41,QUIC,199,Protected Payload (KP0)
677,33.478396,142.250.72.170,100.64.11.41,QUIC,199,Protected Payload (KP0)
678,33.478842,100.64.11.41,142.250.72.170,QUIC,75,"Protected Payload (KP0), DCID=e097826d925bf3d7"
679,33.678998,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
680,33.710701,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
681,33.780548,20.65.133.230,100.64.11.41,TLSv1.2,78,Application Data
682,33.780901,100.64.11.41,20.65.133.230,TLSv1.2,82,Application Data
683,33.794958,ae:26:30:f1:0f:3f,Broadcast,ARP,60,Who has 100.64.0.148? Tell 100.64.0.160
684,33.816781,20.65.133.230,100.64.11.41,TCP,56,443  >  61034 [ACK] Seq=25 Ack=29 Win=501 Len=0
685,33.836676,100.64.11.41,142.250.68.10,UDP,71,60346  >  443 Len=29
686,33.843339,142.250.68.10,100.64.11.41,UDP,68,443  >  60346 Len=26
687,33.914135,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
688,33.945533,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
689,34.0258,142.250.189.14,100.64.11.41,UDP,77,443  >  61794 Len=35
690,34.040814,100.64.11.41,142.250.189.14,UDP,75,61794  >  443 Len=33
691,34.151768,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
692,34.183607,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
693,34.229783,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
694,34.24012,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
695,34.388427,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
696,34.42542,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
697,34.45106,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
698,34.458066,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
699,34.641478,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
700,34.671922,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
701,34.675954,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
702,34.680177,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
703,34.706722,ae:26:30:f1:0f:3f,Broadcast,ARP,60,Who has 100.64.0.148? Tell 100.64.0.160
704,34.809929,100.64.10.240,224.0.0.251,MDNS,500,"Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR _hap._tcp.local PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 PTR, cache flush Meross Smart Plug.local AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 PTR, cache flush Meross Smart Plug.local NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
705,34.809929,fe80::4ae1:e9ff:fec8:ed09,ff02::fb,MDNS,520,"Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR _hap._tcp.local PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 PTR, cache flush Meross Smart Plug.local AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 PTR, cache flush Meross Smart Plug.local NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
706,34.877117,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
707,34.88059,13.107.42.14,100.64.11.41,TLSv1.2,100,Application Data
708,34.880921,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
709,34.890789,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
710,34.891533,100.64.11.41,13.107.42.14,TLSv1.2,96,Application Data
711,34.891654,100.64.11.41,13.107.42.14,TLSv1.2,96,Application Data
712,34.89702,13.107.42.14,100.64.11.41,TCP,56,443  >  60977 [ACK] Seq=321 Ack=6328 Win=16384 Len=0
713,34.89702,13.107.42.14,100.64.11.41,TCP,56,443  >  60977 [ACK] Seq=321 Ack=6370 Win=16384 Len=0
714,34.912488,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
715,35.096936,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
716,35.105578,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
717,35.318595,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
718,35.318771,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
719,35.326845,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
720,35.353143,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
721,35.381379,100.64.11.41,20.96.88.162,TCP,55,61672  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]
722,35.4487,20.96.88.162,100.64.11.41,TCP,56,443  >  61672 [ACK] Seq=1 Ack=2 Win=1317 Len=0
